datetime,nivel
2025-05-28 05:00:00,4.3942
2025-05-28 05:30:00,4.388
2025-05-28 06:00:00,4.3441
2025-05-28 06:30:00,4.2644
2025-05-28 07:00:00,4.1756
2025-05-28 07:30:00,4.0855
2025-05-28 08:00:00,3.9772
2025-05-28 08:30:00,3.8731
2025-05-28 09:00:00,3.7662
2025-05-28 09:30:00,3.6621
2025-05-28 10:00:00,3.6044
2025-05-28 10:30:00,3.5473
2025-05-28 11:00:00,3.4938
2025-05-28 11:30:00,3.4883
2025-05-28 12:00:00,3.5289
2025-05-28 12:30:00,3.5551
2025-05-28 13:00:00,3.6436
2025-05-28 13:30:00,3.7009
2025-05-28 14:00:00,3.7912
2025-05-28 14:30:00,3.9072
2025-05-28 15:00:00,3.9649
2025-05-28 15:30:00,4.0821
2025-05-28 16:00:00,4.1781
2025-05-28 16:30:00,4.2223
2025-05-28 17:00:00,4.2505
2025-05-28 17:30:00,4.2622
2025-05-28 18:00:00,4.2486
2025-05-28 18:30:00,4.2246
2025-05-28 19:00:00,4.1819
2025-05-28 19:30:00,4.0904
2025-05-28 20:00:00,3.9883
2025-05-28 20:30:00,3.9354
2025-05-28 21:00:00,3.864
2025-05-28 21:30:00,3.7588
2025-05-28 22:00:00,3.6895
2025-05-28 22:30:00,3.639
2025-05-28 23:00:00,3.6374
2025-05-28 23:30:00,3.6107
2025-05-29 00:00:00,3.6468
2025-05-29 00:30:00,3.6528
2025-05-29 01:00:00,3.7411
2025-05-29 01:30:00,3.8242
2025-05-29 02:00:00,3.9063
2025-05-29 02:30:00,3.9913
2025-05-29 03:00:00,4.1037
2025-05-29 03:30:00,4.1948
2025-05-29 04:00:00,4.2474
2025-05-29 04:30:00,4.3118
2025-05-29 05:00:00,4.357
2025-05-29 05:30:00,4.3638
2025-05-29 06:00:00,4.3433
2025-05-29 06:30:00,4.3385
2025-05-29 07:00:00,4.2537
2025-05-29 07:30:00,4.1783
2025-05-29 08:00:00,4.0666
2025-05-29 08:30:00,3.9899
2025-05-29 09:00:00,3.8866
2025-05-29 09:30:00,3.7792
2025-05-29 10:00:00,3.7116
2025-05-29 10:30:00,3.6064
2025-05-29 11:00:00,3.5587
2025-05-29 11:30:00,3.5218
2025-05-29 12:00:00,3.5322
2025-05-29 12:30:00,3.5205
2025-05-29 13:00:00,3.5722
2025-05-29 13:30:00,3.624
2025-05-29 14:00:00,3.7124
2025-05-29 14:30:00,3.7861
2025-05-29 15:00:00,3.8942
2025-05-29 15:30:00,3.9536
2025-05-29 16:00:00,4.0586
2025-05-29 16:30:00,4.1275
2025-05-29 17:00:00,4.1852
2025-05-29 17:30:00,4.2474
2025-05-29 18:00:00,4.2314
2025-05-29 18:30:00,4.2385
2025-05-29 19:00:00,4.207
2025-05-29 19:30:00,4.1476
2025-05-29 20:00:00,4.0989
2025-05-29 20:30:00,4.0319
2025-05-29 21:00:00,3.9422
2025-05-29 21:30:00,3.87
2025-05-29 22:00:00,3.7951
2025-05-29 22:30:00,3.7166
2025-05-29 23:00:00,3.6711
2025-05-29 23:30:00,3.654
2025-05-30 00:00:00,3.6629
2025-05-30 00:30:00,3.638
2025-05-30 01:00:00,3.6917
2025-05-30 01:30:00,3.718
2025-05-30 02:00:00,3.7986
2025-05-30 02:30:00,3.8714
2025-05-30 03:00:00,3.9507
2025-05-30 03:30:00,4.047
2025-05-30 04:00:00,4.134
2025-05-30 04:30:00,4.206
2025-05-30 05:00:00,4.2427
2025-05-30 05:30:00,4.3095
2025-05-30 06:00:00,4.3035
2025-05-30 06:30:00,4.3255
2025-05-30 07:00:00,4.257
2025-05-30 07:30:00,4.2628
2025-05-30 08:00:00,4.1587
2025-05-30 08:30:00,4.0764
2025-05-30 09:00:00,3.9879
2025-05-30 09:30:00,3.9181
2025-05-30 10:00:00,3.8321
2025-05-30 10:30:00,3.7454
2025-05-30 11:00:00,3.6817
2025-05-30 11:30:00,3.6027
2025-05-30 12:00:00,3.5892
2025-05-30 12:30:00,3.5441
2025-05-30 13:00:00,3.5777
2025-05-30 13:30:00,3.6123
2025-05-30 14:00:00,3.6425
2025-05-30 14:30:00,3.7407
2025-05-30 15:00:00,3.8068
2025-05-30 15:30:00,3.8599
2025-05-30 16:00:00,3.9574
2025-05-30 16:30:00,4.0345
2025-05-30 17:00:00,4.0882
2025-05-30 17:30:00,4.1562
2025-05-30 18:00:00,4.1757
2025-05-30 18:30:00,4.2063
2025-05-30 19:00:00,4.2015
2025-05-30 19:30:00,4.1905
2025-05-30 20:00:00,4.1443
2025-05-30 20:30:00,4.0997
2025-05-30 21:00:00,4.0396
2025-05-30 21:30:00,3.9715
2025-05-30 22:00:00,3.8822
2025-05-30 22:30:00,3.8169
2025-05-30 23:00:00,3.7849
2025-05-30 23:30:00,3.7317
2025-05-31 00:00:00,3.6974
2025-05-31 00:30:00,3.6647
2025-05-31 01:00:00,3.6878
2025-05-31 01:30:00,3.6986
2025-05-31 02:00:00,3.7219
2025-05-31 02:30:00,3.7837
2025-05-31 03:00:00,3.8366
2025-05-31 03:30:00,3.9136
2025-05-31 04:00:00,3.9908
2025-05-31 04:30:00,4.08
2025-05-31 05:00:00,4.1002
2025-05-31 05:30:00,4.1764
2025-05-31 06:00:00,4.2168
2025-05-31 06:30:00,4.2466
2025-05-31 07:00:00,4.242
2025-05-31 07:30:00,4.2171
2025-05-31 08:00:00,4.1842
2025-05-31 08:30:00,4.1394
2025-05-31 09:00:00,4.0906
2025-05-31 09:30:00,4.0096
2025-05-31 10:00:00,3.9356
2025-05-31 10:30:00,3.8618
2025-05-31 11:00:00,3.7805
2025-05-31 11:30:00,3.7323
2025-05-31 12:00:00,3.6744
2025-05-31 12:30:00,3.6457
2025-05-31 13:00:00,3.6289
2025-05-31 13:30:00,3.6404
2025-05-31 14:00:00,3.6559
2025-05-31 14:30:00,3.702
2025-05-31 15:00:00,3.7145
2025-05-31 15:30:00,3.8047
2025-05-31 16:00:00,3.8668
2025-05-31 16:30:00,3.9282
2025-05-31 17:00:00,4.0106
2025-05-31 17:30:00,4.0375
2025-05-31 18:00:00,4.0978
2025-05-31 18:30:00,4.152
2025-05-31 19:00:00,4.1601
2025-05-31 19:30:00,4.1647
2025-05-31 20:00:00,4.1575
2025-05-31 20:30:00,4.1294
2025-05-31 21:00:00,4.0863
2025-05-31 21:30:00,4.0394
2025-05-31 22:00:00,3.9985
2025-05-31 22:30:00,3.9331
2025-05-31 23:00:00,3.8983
2025-05-31 23:30:00,3.8248
2025-06-01 00:00:00,3.7605
2025-06-01 00:30:00,3.7424
2025-06-01 01:00:00,3.7088
2025-06-01 01:30:00,3.7022
2025-06-01 02:00:00,3.7213
2025-06-01 02:30:00,3.724
2025-06-01 03:00:00,3.7705
2025-06-01 03:30:00,3.8095
2025-06-01 04:00:00,3.8734
2025-06-01 04:30:00,3.9269
2025-06-01 05:00:00,3.9831
2025-06-01 05:30:00,4.0578
2025-06-01 06:00:00,4.0891
2025-06-01 06:30:00,4.1311
2025-06-01 07:00:00,4.1564
2025-06-01 07:30:00,4.1828
2025-06-01 08:00:00,4.1679
2025-06-01 08:30:00,4.1332
2025-06-01 09:00:00,4.1124
2025-06-01 09:30:00,4.0782
2025-06-01 10:00:00,4.0261
2025-06-01 10:30:00,3.961
2025-06-01 11:00:00,3.9049
2025-06-01 11:30:00,3.837
2025-06-01 12:00:00,3.7937
2025-06-01 12:30:00,3.7372
2025-06-01 13:00:00,3.7343
2025-06-01 13:30:00,3.689
2025-06-01 14:00:00,3.6848
2025-06-01 14:30:00,3.697
2025-06-01 15:00:00,3.7216
2025-06-01 15:30:00,3.7402
2025-06-01 16:00:00,3.797
2025-06-01 16:30:00,3.8331
2025-06-01 17:00:00,3.8987
2025-06-01 17:30:00,3.9476
2025-06-01 18:00:00,3.9992
2025-06-01 18:30:00,4.0423
2025-06-01 19:00:00,4.0719
2025-06-01 19:30:00,4.1136
2025-06-01 20:00:00,4.1039
2025-06-01 20:30:00,4.1421
2025-06-01 21:00:00,4.1072
2025-06-01 21:30:00,4.116
2025-06-01 22:00:00,4.0651
2025-06-01 22:30:00,4.0207
2025-06-01 23:00:00,3.9682
2025-06-01 23:30:00,3.9321
2025-06-02 00:00:00,3.8854
2025-06-02 00:30:00,3.839
2025-06-02 01:00:00,3.8094
2025-06-02 01:30:00,3.7686
2025-06-02 02:00:00,3.7656
2025-06-02 02:30:00,3.7332
2025-06-02 03:00:00,3.7485
2025-06-02 03:30:00,3.7664
2025-06-02 04:00:00,3.7819
2025-06-02 04:30:00,3.8197
2025-06-02 05:00:00,3.8762
2025-06-02 05:30:00,3.9034
2025-06-02 06:00:00,3.9406
2025-06-02 06:30:00,3.9995
2025-06-02 07:00:00,4.0104
2025-06-02 07:30:00,4.052
2025-06-02 08:00:00,4.0819
2025-06-02 08:30:00,4.0796
2025-06-02 09:00:00,4.0845
2025-06-02 09:30:00,4.0758
2025-06-02 10:00:00,4.067
2025-06-02 10:30:00,4.0119
2025-06-02 11:00:00,3.982
2025-06-02 11:30:00,3.9454
2025-06-02 12:00:00,3.9098
2025-06-02 12:30:00,3.8689
2025-06-02 13:00:00,3.8314
2025-06-02 13:30:00,3.8051
2025-06-02 14:00:00,3.7765
2025-06-02 14:30:00,3.7359
2025-06-02 15:00:00,3.7334
2025-06-02 15:30:00,3.7416
2025-06-02 16:00:00,3.7613
2025-06-02 16:30:00,3.7818
2025-06-02 17:00:00,3.832
2025-06-02 17:30:00,3.8505
2025-06-02 18:00:00,3.9108
2025-06-02 18:30:00,3.954
2025-06-02 19:00:00,3.9833
2025-06-02 19:30:00,4.0182
2025-06-02 20:00:00,4.065
2025-06-02 20:30:00,4.0723
2025-06-02 21:00:00,4.0961
2025-06-02 21:30:00,4.1047
2025-06-02 22:00:00,4.1052
2025-06-02 22:30:00,4.086
2025-06-02 23:00:00,4.0551
2025-06-02 23:30:00,4.0379
2025-06-03 00:00:00,3.9847
2025-06-03 00:30:00,3.9553
2025-06-03 01:00:00,3.9099
2025-06-03 01:30:00,3.8678
2025-06-03 02:00:00,3.8184
2025-06-03 02:30:00,3.799
2025-06-03 03:00:00,3.769
2025-06-03 03:30:00,3.7646
2025-06-03 04:00:00,3.7815
2025-06-03 04:30:00,3.7539
2025-06-03 05:00:00,3.7817
2025-06-03 05:30:00,3.7989
2025-06-03 06:00:00,3.807
2025-06-03 06:30:00,3.8552
2025-06-03 07:00:00,3.8804
2025-06-03 07:30:00,3.9146
2025-06-03 08:00:00,3.9597
2025-06-03 08:30:00,3.9783
2025-06-03 09:00:00,4.0005
2025-06-03 09:30:00,4.0348
2025-06-03 10:00:00,4.046
2025-06-03 10:30:00,4.0395
2025-06-03 11:00:00,4.0343
2025-06-03 11:30:00,4.0023
2025-06-03 12:00:00,3.9902
2025-06-03 12:30:00,3.9704
2025-06-03 13:00:00,3.9247
2025-06-03 13:30:00,3.9067
2025-06-03 14:00:00,3.871
2025-06-03 14:30:00,3.8389
2025-06-03 15:00:00,3.8248
2025-06-03 15:30:00,3.8025
2025-06-03 16:00:00,3.7698
2025-06-03 16:30:00,3.7675
2025-06-03 17:00:00,3.7894
2025-06-03 17:30:00,3.7909
2025-06-03 18:00:00,3.84
2025-06-03 18:30:00,3.8573
2025-06-03 19:00:00,3.8749
2025-06-03 19:30:00,3.9125
2025-06-03 20:00:00,3.9467
2025-06-03 20:30:00,4.0024
2025-06-03 21:00:00,4.0253
2025-06-03 21:30:00,4.0573
2025-06-03 22:00:00,4.0697
2025-06-03 22:30:00,4.1095
2025-06-03 23:00:00,4.0923
2025-06-03 23:30:00,4.0899
2025-06-04 00:00:00,4.0597
2025-06-04 00:30:00,4.0622
2025-06-04 01:00:00,4.0245
2025-06-04 01:30:00,3.9935
2025-06-04 02:00:00,3.9565
2025-06-04 02:30:00,3.9002
2025-06-04 03:00:00,3.8521
2025-06-04 03:30:00,3.7969
2025-06-04 04:00:00,3.782
2025-06-04 04:30:00,3.7524
2025-06-04 05:00:00,3.7369
2025-06-04 05:30:00,3.7002
2025-06-04 06:00:00,3.7376
2025-06-04 06:30:00,3.7371
2025-06-04 07:00:00,3.7509
2025-06-04 07:30:00,3.776
2025-06-04 08:00:00,3.7959
2025-06-04 08:30:00,3.8546
2025-06-04 09:00:00,3.8876
2025-06-04 09:30:00,3.9194
2025-06-04 10:00:00,3.984
2025-06-04 10:30:00,4.0131
2025-06-04 11:00:00,4.0242
2025-06-04 11:30:00,4.0361
2025-06-04 12:00:00,4.0245
2025-06-04 12:30:00,4.0374
2025-06-04 13:00:00,4.0246
2025-06-04 13:30:00,4.0011
2025-06-04 14:00:00,3.9706
2025-06-04 14:30:00,3.9416
2025-06-04 15:00:00,3.892
2025-06-04 15:30:00,3.8754
2025-06-04 16:00:00,3.8459
2025-06-04 16:30:00,3.8002
2025-06-04 17:00:00,3.7801
2025-06-04 17:30:00,3.7907
2025-06-04 18:00:00,3.783
2025-06-04 18:30:00,3.7504
2025-06-04 19:00:00,3.795
2025-06-04 19:30:00,3.8083
2025-06-04 20:00:00,3.8479
2025-06-04 20:30:00,3.8886
2025-06-04 21:00:00,3.9419
2025-06-04 21:30:00,3.986
2025-06-04 22:00:00,4.0167
2025-06-04 22:30:00,4.0611
2025-06-04 23:00:00,4.0793
2025-06-04 23:30:00,4.127
2025-06-05 00:00:00,4.1364
2025-06-05 00:30:00,4.1482
2025-06-05 01:00:00,4.1303
2025-06-05 01:30:00,4.1025
2025-06-05 02:00:00,4.0565
2025-06-05 02:30:00,4.041
2025-06-05 03:00:00,3.9558
2025-06-05 03:30:00,3.8969
2025-06-05 04:00:00,3.8495
2025-06-05 04:30:00,3.7997
2025-06-05 05:00:00,3.7655
2025-06-05 05:30:00,3.7015
2025-06-05 06:00:00,3.6651
2025-06-05 06:30:00,3.6638
2025-06-05 07:00:00,3.6532
2025-06-05 07:30:00,3.6483
2025-06-05 08:00:00,3.6766
2025-06-05 08:30:00,3.7138
2025-06-05 09:00:00,3.7403
2025-06-05 09:30:00,3.8182
2025-06-05 10:00:00,3.8546
2025-06-05 10:30:00,3.9097
2025-06-05 11:00:00,3.9671
2025-06-05 11:30:00,3.9965
2025-06-05 12:00:00,4.0351
2025-06-05 12:30:00,4.064
2025-06-05 13:00:00,4.076
2025-06-05 13:30:00,4.1021
2025-06-05 14:00:00,4.048
2025-06-05 14:30:00,4.0397
2025-06-05 15:00:00,4.0236
2025-06-05 15:30:00,3.9555
2025-06-05 16:00:00,3.934
2025-06-05 16:30:00,3.8721
2025-06-05 17:00:00,3.8395
2025-06-05 17:30:00,3.7927
2025-06-05 18:00:00,3.765
2025-06-05 18:30:00,3.7277
2025-06-05 19:00:00,3.7348
2025-06-05 19:30:00,3.7429
2025-06-05 20:00:00,3.7586
2025-06-05 20:30:00,3.7779
2025-06-05 21:00:00,3.8268
2025-06-05 21:30:00,3.8986
2025-06-05 22:00:00,3.9584
2025-06-05 22:30:00,3.9932
2025-06-05 23:00:00,4.0539
2025-06-05 23:30:00,4.1203
2025-06-06 00:00:00,4.1461
2025-06-06 00:30:00,4.1791
2025-06-06 01:00:00,4.1912
2025-06-06 01:30:00,4.1806
2025-06-06 02:00:00,4.1593
2025-06-06 02:30:00,4.1483
2025-06-06 03:00:00,4.0891
2025-06-06 03:30:00,4.0382
2025-06-06 04:00:00,3.9642
2025-06-06 04:30:00,3.8801
2025-06-06 05:00:00,3.8258
2025-06-06 05:30:00,3.7631
2025-06-06 06:00:00,3.6988
2025-06-06 06:30:00,3.6445
2025-06-06 07:00:00,3.5993
2025-06-06 07:30:00,3.5776
2025-06-06 08:00:00,3.5812
2025-06-06 08:30:00,3.5864
2025-06-06 09:00:00,3.6232
2025-06-06 09:30:00,3.6733
2025-06-06 10:00:00,3.7335
2025-06-06 10:30:00,3.7971
2025-06-06 11:00:00,3.8747
2025-06-06 11:30:00,3.9266
2025-06-06 12:00:00,3.9883
2025-06-06 12:30:00,4.0442
2025-06-06 13:00:00,4.0614
2025-06-06 13:30:00,4.1022
2025-06-06 14:00:00,4.121
2025-06-06 14:30:00,4.1154
2025-06-06 15:00:00,4.0913
2025-06-06 15:30:00,4.0496
2025-06-06 16:00:00,4.0157
2025-06-06 16:30:00,3.9589
2025-06-06 17:00:00,3.9043
2025-06-06 17:30:00,3.8449
2025-06-06 18:00:00,3.7758
2025-06-06 18:30:00,3.7522
2025-06-06 19:00:00,3.7012
2025-06-06 19:30:00,3.6835
2025-06-06 20:00:00,3.687
2025-06-06 20:30:00,3.707
2025-06-06 21:00:00,3.7358
2025-06-06 21:30:00,3.7824
2025-06-06 22:00:00,3.8374
2025-06-06 22:30:00,3.8976
2025-06-06 23:00:00,3.9616
2025-06-06 23:30:00,4.0367
2025-06-07 00:00:00,4.1044
2025-06-07 00:30:00,4.1692
2025-06-07 01:00:00,4.1967
2025-06-07 01:30:00,4.2537
2025-06-07 02:00:00,4.2421
2025-06-07 02:30:00,4.2274
2025-06-07 03:00:00,4.2137
2025-06-07 03:30:00,4.1423
2025-06-07 04:00:00,4.0918
2025-06-07 04:30:00,4.0112
2025-06-07 05:00:00,3.9452
2025-06-07 05:30:00,3.8506
2025-06-07 06:00:00,3.7473
2025-06-07 06:30:00,3.6857
2025-06-07 07:00:00,3.5952
2025-06-07 07:30:00,3.5636
2025-06-07 08:00:00,3.5315
2025-06-07 08:30:00,3.4997
2025-06-07 09:00:00,3.5372
2025-06-07 09:30:00,3.5538
2025-06-07 10:00:00,3.6033
2025-06-07 10:30:00,3.6595
2025-06-07 11:00:00,3.7385
2025-06-07 11:30:00,3.8086
2025-06-07 12:00:00,3.8984
2025-06-07 12:30:00,3.9549
2025-06-07 13:00:00,4.0033
2025-06-07 13:30:00,4.1053
2025-06-07 14:00:00,4.1357
2025-06-07 14:30:00,4.1563
2025-06-07 15:00:00,4.1442
2025-06-07 15:30:00,4.1601
2025-06-07 16:00:00,4.098
2025-06-07 16:30:00,4.0534
2025-06-07 17:00:00,3.9832
2025-06-07 17:30:00,3.9344
2025-06-07 18:00:00,3.834
2025-06-07 18:30:00,3.7839
2025-06-07 19:00:00,3.7247
2025-06-07 19:30:00,3.6765
2025-06-07 20:00:00,3.663
2025-06-07 20:30:00,3.6299
2025-06-07 21:00:00,3.6502
2025-06-07 21:30:00,3.6526
2025-06-07 22:00:00,3.7209
2025-06-07 22:30:00,3.7709
2025-06-07 23:00:00,3.8627
2025-06-07 23:30:00,3.937
2025-06-08 00:00:00,4.0178
2025-06-08 00:30:00,4.1066
2025-06-08 01:00:00,4.1612
2025-06-08 01:30:00,4.2241
2025-06-08 02:00:00,4.239
2025-06-08 02:30:00,4.2937
2025-06-08 03:00:00,4.2789
2025-06-08 03:30:00,4.2627
2025-06-08 04:00:00,4.1984
2025-06-08 04:30:00,4.1556
2025-06-08 05:00:00,4.0475
2025-06-08 05:30:00,3.9828
2025-06-08 06:00:00,3.8613
2025-06-08 06:30:00,3.7553
2025-06-08 07:00:00,3.6716
2025-06-08 07:30:00,3.5868
2025-06-08 08:00:00,3.5366
2025-06-08 08:30:00,3.4968
2025-06-08 09:00:00,3.4704
2025-06-08 09:30:00,3.4671
2025-06-08 10:00:00,3.5071
2025-06-08 10:30:00,3.5403
2025-06-08 11:00:00,3.6297
2025-06-08 11:30:00,3.6819
2025-06-08 12:00:00,3.7712
2025-06-08 12:30:00,3.8575
2025-06-08 13:00:00,3.9535
2025-06-08 13:30:00,4.0218
2025-06-08 14:00:00,4.1085
2025-06-08 14:30:00,4.1548
2025-06-08 15:00:00,4.1865
2025-06-08 15:30:00,4.2019
2025-06-08 16:00:00,4.1602
2025-06-08 16:30:00,4.1671
2025-06-08 17:00:00,4.0764
2025-06-08 17:30:00,4.0135
2025-06-08 18:00:00,3.9378
2025-06-08 18:30:00,3.8667
2025-06-08 19:00:00,3.7758
2025-06-08 19:30:00,3.7193
2025-06-08 20:00:00,3.6636
2025-06-08 20:30:00,3.6114
2025-06-08 21:00:00,3.5947
2025-06-08 21:30:00,3.5982
2025-06-08 22:00:00,3.6314
2025-06-08 22:30:00,3.6508
2025-06-08 23:00:00,3.7479
2025-06-08 23:30:00,3.8093
2025-06-09 00:00:00,3.9079
2025-06-09 00:30:00,3.9948
2025-06-09 01:00:00,4.0875
2025-06-09 01:30:00,4.1739
2025-06-09 02:00:00,4.2341
2025-06-09 02:30:00,4.2927
2025-06-09 03:00:00,4.305
2025-06-09 03:30:00,4.3364
2025-06-09 04:00:00,4.2948
2025-06-09 04:30:00,4.2597
2025-06-09 05:00:00,4.1878
2025-06-09 05:30:00,4.0896
2025-06-09 06:00:00,3.9938
2025-06-09 06:30:00,3.8786
2025-06-09 07:00:00,3.7686
2025-06-09 07:30:00,3.6834
2025-06-09 08:00:00,3.5785
2025-06-09 08:30:00,3.5287
2025-06-09 09:00:00,3.4876
2025-06-09 09:30:00,3.4021
2025-06-09 10:00:00,3.4446
2025-06-09 10:30:00,3.4387
2025-06-09 11:00:00,3.5123
2025-06-09 11:30:00,3.568
2025-06-09 12:00:00,3.6322
2025-06-09 12:30:00,3.7501
2025-06-09 13:00:00,3.8623
2025-06-09 13:30:00,3.9516
2025-06-09 14:00:00,4.0515
2025-06-09 14:30:00,4.1088
2025-06-09 15:00:00,4.1814
2025-06-09 15:30:00,4.2086
2025-06-09 16:00:00,4.1944
2025-06-09 16:30:00,4.2118
2025-06-09 17:00:00,4.1766
2025-06-09 17:30:00,4.1145
2025-06-09 18:00:00,4.0365
2025-06-09 18:30:00,3.9569
2025-06-09 19:00:00,3.8462
2025-06-09 19:30:00,3.8007
2025-06-09 20:00:00,3.7271
2025-06-09 20:30:00,3.6508
2025-06-09 21:00:00,3.604
2025-06-09 21:30:00,3.5646
2025-06-09 22:00:00,3.5716
2025-06-09 22:30:00,3.6018
2025-06-09 23:00:00,3.6515
2025-06-09 23:30:00,3.6889
2025-06-10 00:00:00,3.7855
2025-06-10 00:30:00,3.8833
2025-06-10 01:00:00,3.9737
2025-06-10 01:30:00,4.0857
2025-06-10 02:00:00,4.1823
2025-06-10 02:30:00,4.2657
2025-06-10 03:00:00,4.2979
2025-06-10 03:30:00,4.3273
2025-06-10 04:00:00,4.34
2025-06-10 04:30:00,4.3119
2025-06-10 05:00:00,4.2616
2025-06-10 05:30:00,4.2019
2025-06-10 06:00:00,4.1096
2025-06-10 06:30:00,4.0183
2025-06-10 07:00:00,3.9124
2025-06-10 07:30:00,3.7912
2025-06-10 08:00:00,3.6682
2025-06-10 08:30:00,3.5875
2025-06-10 09:00:00,3.5203
2025-06-10 09:30:00,3.4517
2025-06-10 10:00:00,3.4179
2025-06-10 10:30:00,3.4042
2025-06-10 11:00:00,3.4363
2025-06-10 11:30:00,3.4844
2025-06-10 12:00:00,3.5355
2025-06-10 12:30:00,3.628
2025-06-10 13:00:00,3.7479
2025-06-10 13:30:00,3.8313
2025-06-10 14:00:00,3.9484
2025-06-10 14:30:00,4.0418
2025-06-10 15:00:00,4.0858
2025-06-10 15:30:00,4.1672
2025-06-10 16:00:00,4.2217
2025-06-10 16:30:00,4.2115
2025-06-10 17:00:00,4.199
2025-06-10 17:30:00,4.1826
2025-06-10 18:00:00,4.1184
2025-06-10 18:30:00,4.0666
2025-06-10 19:00:00,3.9513
2025-06-10 19:30:00,3.8734
2025-06-10 20:00:00,3.7925
2025-06-10 20:30:00,3.6944
2025-06-10 21:00:00,3.6273
2025-06-10 21:30:00,3.5706
2025-06-10 22:00:00,3.5455
2025-06-10 22:30:00,3.5401
2025-06-10 23:00:00,3.5833
2025-06-10 23:30:00,3.5994
2025-06-11 00:00:00,3.6861
2025-06-11 00:30:00,3.7339
2025-06-11 01:00:00,3.8343
2025-06-11 01:30:00,3.9643
2025-06-11 02:00:00,4.0477
2025-06-11 02:30:00,4.1514
2025-06-11 03:00:00,4.2032
2025-06-11 03:30:00,4.2796
2025-06-11 04:00:00,4.3263
2025-06-11 04:30:00,4.3394
2025-06-11 05:00:00,4.318
2025-06-11 05:30:00,4.2836
2025-06-11 06:00:00,4.2188
2025-06-11 06:30:00,4.1252
2025-06-11 07:00:00,4.001
2025-06-11 07:30:00,3.9077
2025-06-11 08:00:00,3.811
2025-06-11 08:30:00,3.6962
2025-06-11 09:00:00,3.6005
2025-06-11 09:30:00,3.5245
2025-06-11 10:00:00,3.4588
2025-06-11 10:30:00,3.4053
2025-06-11 11:00:00,3.4312
2025-06-11 11:30:00,3.4208
2025-06-11 12:00:00,3.4861
2025-06-11 12:30:00,3.525
2025-06-11 13:00:00,3.6158
2025-06-11 13:30:00,3.7154
2025-06-11 14:00:00,3.8471
2025-06-11 14:30:00,3.9324
2025-06-11 15:00:00,4.0133
2025-06-11 15:30:00,4.1003
2025-06-11 16:00:00,4.1588
2025-06-11 16:30:00,4.2099
2025-06-11 17:00:00,4.2193
2025-06-11 17:30:00,4.2362
2025-06-11 18:00:00,4.1683
2025-06-11 18:30:00,4.154
2025-06-11 19:00:00,4.0293
2025-06-11 19:30:00,3.972
2025-06-11 20:00:00,3.8711
2025-06-11 20:30:00,3.7924
2025-06-11 21:00:00,3.6951
2025-06-11 21:30:00,3.6216
2025-06-11 22:00:00,3.5861
2025-06-11 22:30:00,3.5279
2025-06-11 23:00:00,3.5763
2025-06-11 23:30:00,3.5596
2025-06-12 00:00:00,3.6067
2025-06-12 00:30:00,3.6529
2025-06-12 01:00:00,3.7397
2025-06-12 01:30:00,3.8189
2025-06-12 02:00:00,3.9221
2025-06-12 02:30:00,4.0164
2025-06-12 03:00:00,4.0955
2025-06-12 03:30:00,4.1914
2025-06-12 04:00:00,4.2604
2025-06-12 04:30:00,4.3016
2025-06-12 05:00:00,4.3182
2025-06-12 05:30:00,4.3154
2025-06-12 06:00:00,4.2807
