Serial_number:;;;;
2100000;;;;
Project ID:;;;;
PM-EX-01;;;;
Location:;;;;
AREA-COSTEIRA-01;;;;
LEVEL;;;;
UNIT: m;;;;
Offset: 0,000000 m;;;;
TEMPERATURE;;;;
UNIT: C;;;;
Date;Time;ms;LEVEL;TEMPERATURE
28/05/2025;16:30:00;0;3,4967;23,01
28/05/2025;17:00:00;0;3,3342;23,69
28/05/2025;17:30:00;0;3,1679;23,66
28/05/2025;18:00:00;0;2,9956;23,57
28/05/2025;18:30:00;0;2,8532;24,04
28/05/2025;19:00:00;0;2,7280;24,12
28/05/2025;19:30:00;0;2,6200;23,79
28/05/2025;20:00:00;0;2,5928;23,30
28/05/2025;20:30:00;0;2,5596;24,26
28/05/2025;21:00:00;0;2,6213;24,39
28/05/2025;21:30:00;0;2,6713;24,50
28/05/2025;22:00:00;0;2,8049;24,89
28/05/2025;22:30:00;0;2,9467;24,46
28/05/2025;23:00:00;0;3,1093;25,64
28/05/2025;23:30:00;0;3,2942;24,98
29/05/2025;00:00:00;0;3,4759;25,72
29/05/2025;00:30:00;0;3,6599;25,23
29/05/2025;01:00:00;0;3,8088;25,69
29/05/2025;01:30:00;0;3,9251;26,64
29/05/2025;02:00:00;0;3,9807;26,32
29/05/2025;02:30:00;0;4,0501;26,85
29/05/2025;03:00:00;0;3,9824;26,84
29/05/2025;03:30:00;0;3,9478;26,90
29/05/2025;04:00:00;0;3,7930;27,47
29/05/2025;04:30:00;0;3,6669;27,09
29/05/2025;05:00:00;0;3,4679;26,70
29/05/2025;05:30:00;0;3,2850;27,04
29/05/2025;06:00:00;0;3,0988;27,47
29/05/2025;06:30:00;0;2,8677;27,40
29/05/2025;07:00:00;0;2,7306;26,77
29/05/2025;07:30:00;0;2,5652;26,95
29/05/2025;08:00:00;0;2,4673;26,88
29/05/2025;08:30:00;0;2,3692;26,82
29/05/2025;09:00:00;0;2,3934;26,36
29/05/2025;09:30:00;0;2,3922;26,41
29/05/2025;10:00:00;0;2,4968;26,18
29/05/2025;10:30:00;0;2,5896;26,42
29/05/2025;11:00:00;0;2,7668;26,21
29/05/2025;11:30:00;0;2,9029;25,69
29/05/2025;12:00:00;0;3,0730;25,38
29/05/2025;12:30:00;0;3,2670;25,31
29/05/2025;13:00:00;0;3,4226;24,79
29/05/2025;13:30:00;0;3,5915;24,47
29/05/2025;14:00:00;0;3,6778;24,32
29/05/2025;14:30:00;0;3,7647;24,21
29/05/2025;15:00:00;0;3,7868;23,88
29/05/2025;15:30:00;0;3,7637;24,12
29/05/2025;16:00:00;0;3,6962;24,16
29/05/2025;16:30:00;0;3,6186;23,36
29/05/2025;17:00:00;0;3,4904;23,77
29/05/2025;17:30:00;0;3,3439;23,65
29/05/2025;18:00:00;0;3,2107;23,80
29/05/2025;18:30:00;0;3,0431;23,71
29/05/2025;19:00:00;0;2,8915;23,33
29/05/2025;19:30:00;0;2,7603;23,46
29/05/2025;20:00:00;0;2,6978;23,95
29/05/2025;20:30:00;0;2,6256;24,38
29/05/2025;21:00:00;0;2,6412;23,56
29/05/2025;21:30:00;0;2,6539;24,51
29/05/2025;22:00:00;0;2,7068;24,96
29/05/2025;22:30:00;0;2,7728;24,77
29/05/2025;23:00:00;0;2,9028;25,20
29/05/2025;23:30:00;0;3,0753;25,05
30/05/2025;00:00:00;0;3,2307;25,46
30/05/2025;00:30:00;0;3,4038;25,25
30/05/2025;01:00:00;0;3,5515;25,26
30/05/2025;01:30:00;0;3,7072;26,47
30/05/2025;02:00:00;0;3,8150;26,10
30/05/2025;02:30:00;0;3,8973;26,46
30/05/2025;03:00:00;0;3,9055;26,36
30/05/2025;03:30:00;0;3,9070;26,51
30/05/2025;04:00:00;0;3,8259;27,01
30/05/2025;04:30:00;0;3,7668;26,94
30/05/2025;05:00:00;0;3,6303;27,35
30/05/2025;05:30:00;0;3,5104;27,42
30/05/2025;06:00:00;0;3,3146;27,40
30/05/2025;06:30:00;0;3,1487;27,36
30/05/2025;07:00:00;0;2,9625;27,71
30/05/2025;07:30:00;0;2,7858;26,84
30/05/2025;08:00:00;0;2,6675;27,04
30/05/2025;08:30:00;0;2,5495;27,27
30/05/2025;09:00:00;0;2,5378;27,15
30/05/2025;09:30:00;0;2,4565;26,17
30/05/2025;10:00:00;0;2,5142;26,31
30/05/2025;10:30:00;0;2,5311;26,60
30/05/2025;11:00:00;0;2,6626;26,12
30/05/2025;11:30:00;0;2,7655;25,79
30/05/2025;12:00:00;0;2,9106;25,43
30/05/2025;12:30:00;0;3,0637;25,15
30/05/2025;13:00:00;0;3,2111;25,12
30/05/2025;13:30:00;0;3,3792;24,74
30/05/2025;14:00:00;0;3,4877;24,59
30/05/2025;14:30:00;0;3,5978;24,43
30/05/2025;15:00:00;0;3,6524;24,02
30/05/2025;15:30:00;0;3,7250;24,23
30/05/2025;16:00:00;0;3,7215;24,82
30/05/2025;16:30:00;0;3,6840;23,30
30/05/2025;17:00:00;0;3,5928;23,86
30/05/2025;17:30:00;0;3,5097;23,49
30/05/2025;18:00:00;0;3,3918;23,87
30/05/2025;18:30:00;0;3,2486;23,73
30/05/2025;19:00:00;0;3,1044;23,99
30/05/2025;19:30:00;0;2,9859;24,19
30/05/2025;20:00:00;0;2,8714;24,00
30/05/2025;20:30:00;0;2,7783;24,41
30/05/2025;21:00:00;0;2,7143;23,52
30/05/2025;21:30:00;0;2,6497;24,88
30/05/2025;22:00:00;0;2,6719;24,71
30/05/2025;22:30:00;0;2,7320;25,13
30/05/2025;23:00:00;0;2,8226;24,67
30/05/2025;23:30:00;0;2,8895;25,02
31/05/2025;00:00:00;0;3,0199;25,54
31/05/2025;00:30:00;0;3,1748;25,73
31/05/2025;01:00:00;0;3,2861;26,05
31/05/2025;01:30:00;0;3,4308;26,51
31/05/2025;02:00:00;0;3,5644;25,87
31/05/2025;02:30:00;0;3,6672;26,89
31/05/2025;03:00:00;0;3,7308;26,78
31/05/2025;03:30:00;0;3,7878;26,87
31/05/2025;04:00:00;0;3,7813;26,62
31/05/2025;04:30:00;0;3,7816;27,31
31/05/2025;05:00:00;0;3,6844;26,51
31/05/2025;05:30:00;0;3,6096;27,48
31/05/2025;06:00:00;0;3,4467;26,85
31/05/2025;06:30:00;0;3,3401;27,30
31/05/2025;07:00:00;0;3,1823;27,20
31/05/2025;07:30:00;0;3,0296;27,51
31/05/2025;08:00:00;0;2,9034;27,01
31/05/2025;08:30:00;0;2,7796;26,72
31/05/2025;09:00:00;0;2,7129;26,62
31/05/2025;09:30:00;0;2,6042;26,98
31/05/2025;10:00:00;0;2,6055;26,56
31/05/2025;10:30:00;0;2,5843;26,07
31/05/2025;11:00:00;0;2,6395;25,89
31/05/2025;11:30:00;0;2,7088;25,26
31/05/2025;12:00:00;0;2,8098;25,62
31/05/2025;12:30:00;0;2,9259;24,74
31/05/2025;13:00:00;0;3,0399;25,26
31/05/2025;13:30:00;0;3,1654;24,85
31/05/2025;14:00:00;0;3,2954;25,32
31/05/2025;14:30:00;0;3,4253;24,07
31/05/2025;15:00:00;0;3,5108;24,20
31/05/2025;15:30:00;0;3,5820;24,61
31/05/2025;16:00:00;0;3,6246;24,30
31/05/2025;16:30:00;0;3,6547;23,63
31/05/2025;17:00:00;0;3,6480;23,83
31/05/2025;17:30:00;0;3,6061;23,72
31/05/2025;18:00:00;0;3,4874;23,78
31/05/2025;18:30:00;0;3,4083;23,51
31/05/2025;19:00:00;0;3,2804;23,73
31/05/2025;19:30:00;0;3,1771;23,36
31/05/2025;20:00:00;0;3,0764;23,98
31/05/2025;20:30:00;0;2,9755;24,21
31/05/2025;21:00:00;0;2,8719;24,16
31/05/2025;21:30:00;0;2,7925;23,92
31/05/2025;22:00:00;0;2,7457;24,90
31/05/2025;22:30:00;0;2,7407;24,92
31/05/2025;23:00:00;0;2,7595;24,82
31/05/2025;23:30:00;0;2,7955;25,18
01/06/2025;00:00:00;0;2,8712;25,05
01/06/2025;00:30:00;0;2,9605;25,43
01/06/2025;01:00:00;0;3,0501;25,80
01/06/2025;01:30:00;0;3,1631;26,56
01/06/2025;02:00:00;0;3,3174;26,21
01/06/2025;02:30:00;0;3,3875;26,79
01/06/2025;03:00:00;0;3,4744;26,61
01/06/2025;03:30:00;0;3,5942;27,00
01/06/2025;04:00:00;0;3,6439;27,02
01/06/2025;04:30:00;0;3,6319;27,42
01/06/2025;05:00:00;0;3,6215;27,08
01/06/2025;05:30:00;0;3,6100;26,81
01/06/2025;06:00:00;0;3,5548;26,89
01/06/2025;06:30:00;0;3,4503;27,13
01/06/2025;07:00:00;0;3,3532;26,86
01/06/2025;07:30:00;0;3,2594;27,29
01/06/2025;08:00:00;0;3,1410;26,92
01/06/2025;08:30:00;0;3,0169;27,64
01/06/2025;09:00:00;0;2,9247;26,25
01/06/2025;09:30:00;0;2,8146;26,66
01/06/2025;10:00:00;0;2,7747;26,06
01/06/2025;10:30:00;0;2,7207;26,04
01/06/2025;11:00:00;0;2,7266;26,01
01/06/2025;11:30:00;0;2,7171;25,04
01/06/2025;12:00:00;0;2,7816;25,57
01/06/2025;12:30:00;0;2,8403;25,84
01/06/2025;13:00:00;0;2,9208;24,90
01/06/2025;13:30:00;0;3,0139;24,89
01/06/2025;14:00:00;0;3,1169;24,91
01/06/2025;14:30:00;0;3,2229;24,36
01/06/2025;15:00:00;0;3,3109;24,05
01/06/2025;15:30:00;0;3,4199;23,39
01/06/2025;16:00:00;0;3,4789;24,13
01/06/2025;16:30:00;0;3,5690;23,80
01/06/2025;17:00:00;0;3,5797;23,46
01/06/2025;17:30:00;0;3,5825;23,75
01/06/2025;18:00:00;0;3,5363;23,52
01/06/2025;18:30:00;0;3,4997;23,56
01/06/2025;19:00:00;0;3,4552;23,94
01/06/2025;19:30:00;0;3,3720;23,44
01/06/2025;20:00:00;0;3,2816;24,26
01/06/2025;20:30:00;0;3,1619;23,65
01/06/2025;21:00:00;0;3,1035;24,03
01/06/2025;21:30:00;0;3,0073;24,98
01/06/2025;22:00:00;0;2,9226;24,94
01/06/2025;22:30:00;0;2,8644;24,84
01/06/2025;23:00:00;0;2,8472;24,75
01/06/2025;23:30:00;0;2,8187;25,11
02/06/2025;00:00:00;0;2,8336;25,52
02/06/2025;00:30:00;0;2,8550;25,75
02/06/2025;01:00:00;0;2,9113;25,94
02/06/2025;01:30:00;0;2,9743;26,18
02/06/2025;02:00:00;0;3,0718;26,34
02/06/2025;02:30:00;0;3,1050;26,16
02/06/2025;03:00:00;0;3,2174;26,62
02/06/2025;03:30:00;0;3,3068;27,20
02/06/2025;04:00:00;0;3,3742;26,65
02/06/2025;04:30:00;0;3,4322;27,11
02/06/2025;05:00:00;0;3,4471;26,99
02/06/2025;05:30:00;0;3,5035;27,32
02/06/2025;06:00:00;0;3,5099;27,18
02/06/2025;06:30:00;0;3,4603;27,73
02/06/2025;07:00:00;0;3,4397;27,39
02/06/2025;07:30:00;0;3,3759;26,77
02/06/2025;08:00:00;0;3,3032;27,26
02/06/2025;08:30:00;0;3,2154;26,70
02/06/2025;09:00:00;0;3,1403;26,60
02/06/2025;09:30:00;0;3,0762;26,69
02/06/2025;10:00:00;0;2,9965;26,25
02/06/2025;10:30:00;0;2,9392;26,46
02/06/2025;11:00:00;0;2,8912;25,73
02/06/2025;11:30:00;0;2,8411;25,55
02/06/2025;12:00:00;0;2,8552;25,30
02/06/2025;12:30:00;0;2,8379;25,10
02/06/2025;13:00:00;0;2,8811;25,36
02/06/2025;13:30:00;0;2,9061;25,00
02/06/2025;14:00:00;0;2,9800;25,11
02/06/2025;14:30:00;0;3,0404;25,08
02/06/2025;15:00:00;0;3,1449;23,92
02/06/2025;15:30:00;0;3,2031;24,09
02/06/2025;16:00:00;0;3,3061;23,59
02/06/2025;16:30:00;0;3,3740;23,60
02/06/2025;17:00:00;0;3,4468;23,57
02/06/2025;17:30:00;0;3,4982;23,40
02/06/2025;18:00:00;0;3,5319;23,38
02/06/2025;18:30:00;0;3,5397;23,67
02/06/2025;19:00:00;0;3,4930;23,40
02/06/2025;19:30:00;0;3,4921;24,09
02/06/2025;20:00:00;0;3,4248;23,67
02/06/2025;20:30:00;0;3,3786;24,91
02/06/2025;21:00:00;0;3,3268;24,09
02/06/2025;21:30:00;0;3,2402;24,43
02/06/2025;22:00:00;0;3,1434;24,21
02/06/2025;22:30:00;0;3,0589;25,32
02/06/2025;23:00:00;0;3,0044;25,37
02/06/2025;23:30:00;0;2,9223;25,35
03/06/2025;00:00:00;0;2,8899;25,10
03/06/2025;00:30:00;0;2,8628;25,80
03/06/2025;01:00:00;0;2,8700;25,63
03/06/2025;01:30:00;0;2,8605;26,63
03/06/2025;02:00:00;0;2,8579;26,64
03/06/2025;02:30:00;0;2,9212;26,62
03/06/2025;03:00:00;0;2,9767;26,04
03/06/2025;03:30:00;0;3,0392;26,63
03/06/2025;04:00:00;0;3,1233;27,27
03/06/2025;04:30:00;0;3,1488;27,53
03/06/2025;05:00:00;0;3,2303;27,57
03/06/2025;05:30:00;0;3,3083;26,81
03/06/2025;06:00:00;0;3,3249;27,39
03/06/2025;06:30:00;0;3,4043;27,59
03/06/2025;07:00:00;0;3,4025;26,74
03/06/2025;07:30:00;0;3,4198;27,16
03/06/2025;08:00:00;0;3,3808;27,14
03/06/2025;08:30:00;0;3,3755;26,84
03/06/2025;09:00:00;0;3,3291;26,22
03/06/2025;09:30:00;0;3,2695;26,50
03/06/2025;10:00:00;0;3,2052;26,30
03/06/2025;10:30:00;0;3,1412;26,14
03/06/2025;11:00:00;0;3,0646;25,80
03/06/2025;11:30:00;0;3,0103;25,60
03/06/2025;12:00:00;0;2,9649;25,49
03/06/2025;12:30:00;0;2,9261;25,40
03/06/2025;13:00:00;0;2,9181;24,94
03/06/2025;13:30:00;0;2,8779;24,69
03/06/2025;14:00:00;0;2,9087;24,63
03/06/2025;14:30:00;0;2,9476;23,83
03/06/2025;15:00:00;0;2,9724;24,37
03/06/2025;15:30:00;0;3,0230;24,07
03/06/2025;16:00:00;0;3,1078;23,95
03/06/2025;16:30:00;0;3,1880;24,13
03/06/2025;17:00:00;0;3,2553;23,18
03/06/2025;17:30:00;0;3,3485;23,12
03/06/2025;18:00:00;0;3,4071;23,78
03/06/2025;18:30:00;0;3,4713;23,71
03/06/2025;19:00:00;0;3,5039;23,81
03/06/2025;19:30:00;0;3,5611;23,70
03/06/2025;20:00:00;0;3,5292;24,14
03/06/2025;20:30:00;0;3,5061;24,35
03/06/2025;21:00:00;0;3,5094;24,37
03/06/2025;21:30:00;0;3,4447;24,33
03/06/2025;22:00:00;0;3,3808;23,97
03/06/2025;22:30:00;0;3,3246;25,04
03/06/2025;23:00:00;0;3,2033;25,40
03/06/2025;23:30:00;0;3,1212;25,46
04/06/2025;00:00:00;0;3,0334;25,24
04/06/2025;00:30:00;0;2,9595;25,94
04/06/2025;01:00:00;0;2,9115;26,22
04/06/2025;01:30:00;0;2,8498;26,66
04/06/2025;02:00:00;0;2,8182;26,14
04/06/2025;02:30:00;0;2,7693;26,53
04/06/2025;03:00:00;0;2,7696;27,00
04/06/2025;03:30:00;0;2,8091;26,95
04/06/2025;04:00:00;0;2,8500;26,72
04/06/2025;04:30:00;0;2,9083;27,29
04/06/2025;05:00:00;0;2,9826;27,41
04/06/2025;05:30:00;0;3,0472;27,31
04/06/2025;06:00:00;0;3,1327;27,37
04/06/2025;06:30:00;0;3,2044;27,21
04/06/2025;07:00:00;0;3,2738;27,68
04/06/2025;07:30:00;0;3,3249;26,89
04/06/2025;08:00:00;0;3,3692;26,88
04/06/2025;08:30:00;0;3,4117;26,93
04/06/2025;09:00:00;0;3,4206;27,04
04/06/2025;09:30:00;0;3,4074;26,15
04/06/2025;10:00:00;0;3,3837;26,01
04/06/2025;10:30:00;0;3,3395;25,58
04/06/2025;11:00:00;0;3,2800;25,98
04/06/2025;11:30:00;0;3,2302;25,40
04/06/2025;12:00:00;0;3,1252;25,38
04/06/2025;12:30:00;0;3,0625;25,46
04/06/2025;13:00:00;0;2,9987;24,84
04/06/2025;13:30:00;0;2,9271;24,88
04/06/2025;14:00:00;0;2,9126;24,51
04/06/2025;14:30:00;0;2,8955;24,61
04/06/2025;15:00:00;0;2,8872;24,37
04/06/2025;15:30:00;0;2,8971;23,86
04/06/2025;16:00:00;0;2,9520;23,89
04/06/2025;16:30:00;0;2,9990;24,15
04/06/2025;17:00:00;0;3,0580;23,88
04/06/2025;17:30:00;0;3,1508;23,30
04/06/2025;18:00:00;0;3,2260;23,90
04/06/2025;18:30:00;0;3,3051;23,39
04/06/2025;19:00:00;0;3,3912;24,19
04/06/2025;19:30:00;0;3,4637;24,14
04/06/2025;20:00:00;0;3,5259;24,03
04/06/2025;20:30:00;0;3,5873;24,12
04/06/2025;21:00:00;0;3,6128;24,16
04/06/2025;21:30:00;0;3,6354;24,61
04/06/2025;22:00:00;0;3,5608;24,49
04/06/2025;22:30:00;0;3,5448;24,88
04/06/2025;23:00:00;0;3,4473;25,30
04/06/2025;23:30:00;0;3,3851;25,10
05/06/2025;00:00:00;0;3,2708;25,32
05/06/2025;00:30:00;0;3,1433;25,38
05/06/2025;01:00:00;0;3,0658;25,65
05/06/2025;01:30:00;0;2,9368;25,64
05/06/2025;02:00:00;0;2,8479;26,62
05/06/2025;02:30:00;0;2,7517;27,14
05/06/2025;03:00:00;0;2,7079;27,20
05/06/2025;03:30:00;0;2,6720;26,44
05/06/2025;04:00:00;0;2,6672;27,28
05/06/2025;04:30:00;0;2,6761;27,59
05/06/2025;05:00:00;0;2,7291;27,10
05/06/2025;05:30:00;0;2,7933;27,32
05/06/2025;06:00:00;0;2,8627;26,70
05/06/2025;06:30:00;0;2,9385;27,36
05/06/2025;07:00:00;0;3,0730;26,92
05/06/2025;07:30:00;0;3,1602;27,22
05/06/2025;08:00:00;0;3,2708;26,59
05/06/2025;08:30:00;0;3,3552;27,09
05/06/2025;09:00:00;0;3,4089;27,08
05/06/2025;09:30:00;0;3,4746;26,36
05/06/2025;10:00:00;0;3,5064;26,06
05/06/2025;10:30:00;0;3,5205;25,54
05/06/2025;11:00:00;0;3,4600;25,89
05/06/2025;11:30:00;0;3,4247;25,56
05/06/2025;12:00:00;0;3,3612;25,03
05/06/2025;12:30:00;0;3,2636;25,40
05/06/2025;13:00:00;0;3,1863;24,90
05/06/2025;13:30:00;0;3,0905;24,49
05/06/2025;14:00:00;0;3,0120;24,43
05/06/2025;14:30:00;0;2,9157;24,73
05/06/2025;15:00:00;0;2,8571;24,41
05/06/2025;15:30:00;0;2,8018;24,03
05/06/2025;16:00:00;0;2,8128;24,13
05/06/2025;16:30:00;0;2,8202;23,49
05/06/2025;17:00:00;0;2,8741;23,77
05/06/2025;17:30:00;0;2,9528;23,76
05/06/2025;18:00:00;0;3,0369;23,56
05/06/2025;18:30:00;0;3,1061;23,85
05/06/2025;19:00:00;0;3,2358;23,53
05/06/2025;19:30:00;0;3,3408;23,99
05/06/2025;20:00:00;0;3,4479;24,11
05/06/2025;20:30:00;0;3,5591;23,20
05/06/2025;21:00:00;0;3,6337;24,58
05/06/2025;21:30:00;0;3,6916;23,49
05/06/2025;22:00:00;0;3,7216;24,42
05/06/2025;22:30:00;0;3,7083;25,12
05/06/2025;23:00:00;0;3,6720;24,94
05/06/2025;23:30:00;0;3,6530;24,83
06/06/2025;00:00:00;0;3,5195;25,17
06/06/2025;00:30:00;0;3,4290;26,04
06/06/2025;01:00:00;0;3,2749;25,39
06/06/2025;01:30:00;0;3,1428;26,53
06/06/2025;02:00:00;0;2,9949;26,38
06/06/2025;02:30:00;0;2,8532;26,24
06/06/2025;03:00:00;0;2,7351;26,60
06/06/2025;03:30:00;0;2,6388;26,62
06/06/2025;04:00:00;0;2,5675;27,32
06/06/2025;04:30:00;0;2,5297;27,38
06/06/2025;05:00:00;0;2,5460;26,72
06/06/2025;05:30:00;0;2,5486;27,16
06/06/2025;06:00:00;0;2,6154;27,04
06/06/2025;06:30:00;0;2,6990;27,67
06/06/2025;07:00:00;0;2,8090;26,83
06/06/2025;07:30:00;0;2,9431;27,64
06/06/2025;08:00:00;0;3,0438;27,05
06/06/2025;08:30:00;0;3,1956;26,58
06/06/2025;09:00:00;0;3,2913;26,57
06/06/2025;09:30:00;0;3,4128;26,36
06/06/2025;10:00:00;0;3,5163;26,02
06/06/2025;10:30:00;0;3,5799;26,22
06/06/2025;11:00:00;0;3,5675;25,60
06/06/2025;11:30:00;0;3,5651;25,08
06/06/2025;12:00:00;0;3,4927;25,39
06/06/2025;12:30:00;0;3,4669;24,72
06/06/2025;13:00:00;0;3,4024;24,81
06/06/2025;13:30:00;0;3,2785;24,54
06/06/2025;14:00:00;0;3,1499;24,34
06/06/2025;14:30:00;0;3,0455;25,00
06/06/2025;15:00:00;0;2,9214;24,24
06/06/2025;15:30:00;0;2,8367;24,15
06/06/2025;16:00:00;0;2,7878;23,41
06/06/2025;16:30:00;0;2,7319;23,64
06/06/2025;17:00:00;0;2,7526;23,83
06/06/2025;17:30:00;0;2,7574;23,41
06/06/2025;18:00:00;0;2,8361;23,97
06/06/2025;18:30:00;0;2,8946;23,35
06/06/2025;19:00:00;0;3,0366;23,68
06/06/2025;19:30:00;0;3,1683;23,66
06/06/2025;20:00:00;0;3,2783;23,99
06/06/2025;20:30:00;0;3,4204;23,88
06/06/2025;21:00:00;0;3,5701;24,15
06/06/2025;21:30:00;0;3,6748;24,33
06/06/2025;22:00:00;0;3,7657;24,38
06/06/2025;22:30:00;0;3,8154;24,96
06/06/2025;23:00:00;0;3,8371;25,11
06/06/2025;23:30:00;0;3,8202;25,24
07/06/2025;00:00:00;0;3,7439;25,37
07/06/2025;00:30:00;0;3,6817;25,97
07/06/2025;01:00:00;0;3,5187;25,90
07/06/2025;01:30:00;0;3,3719;26,10
07/06/2025;02:00:00;0;3,2066;26,43
07/06/2025;02:30:00;0;3,0463;27,10
07/06/2025;03:00:00;0;2,8585;26,37
07/06/2025;03:30:00;0;2,7214;27,16
07/06/2025;04:00:00;0;2,5891;26,49
07/06/2025;04:30:00;0;2,4912;27,23
07/06/2025;05:00:00;0;2,4032;27,71
07/06/2025;05:30:00;0;2,3769;27,43
07/06/2025;06:00:00;0;2,4029;27,35
07/06/2025;06:30:00;0;2,4499;27,12
07/06/2025;07:00:00;0;2,5715;27,25
07/06/2025;07:30:00;0;2,6751;27,09
07/06/2025;08:00:00;0;2,8270;26,82
07/06/2025;08:30:00;0;2,9810;26,84
07/06/2025;09:00:00;0;3,1439;26,83
07/06/2025;09:30:00;0;3,2879;26,37
07/06/2025;10:00:00;0;3,4335;26,16
07/06/2025;10:30:00;0;3,5579;25,78
07/06/2025;11:00:00;0;3,6159;26,08
07/06/2025;11:30:00;0;3,6793;25,90
07/06/2025;12:00:00;0;3,6605;25,57
07/06/2025;12:30:00;0;3,6657;25,55
07/06/2025;13:00:00;0;3,5544;25,06
07/06/2025;13:30:00;0;3,4660;24,93
07/06/2025;14:00:00;0;3,3300;24,69
07/06/2025;14:30:00;0;3,1961;24,38
07/06/2025;15:00:00;0;3,0556;24,07
07/06/2025;15:30:00;0;2,9219;24,74
07/06/2025;16:00:00;0;2,8259;23,81
07/06/2025;16:30:00;0;2,7249;23,64
07/06/2025;17:00:00;0;2,6792;23,89
07/06/2025;17:30:00;0;2,6270;23,79
07/06/2025;18:00:00;0;2,6830;23,28
07/06/2025;18:30:00;0;2,7170;24,05
07/06/2025;19:00:00;0;2,8146;23,73
07/06/2025;19:30:00;0;2,9170;23,50
07/06/2025;20:00:00;0;3,0865;24,30
07/06/2025;20:30:00;0;3,2373;24,26
