datetime,nivel
2025-06-06 04:30:00,4.7088
2025-06-06 05:00:00,4.7269
2025-06-06 05:30:00,4.7392
2025-06-06 06:00:00,4.7421
2025-06-06 06:30:00,4.7221
2025-06-06 07:00:00,4.7261
2025-06-06 07:30:00,4.7059
2025-06-06 08:00:00,4.6887
2025-06-06 08:30:00,4.6641
2025-06-06 09:00:00,4.6501
2025-06-06 09:30:00,4.6329
2025-06-06 10:00:00,4.6016
2025-06-06 10:30:00,4.5945
2025-06-06 11:00:00,4.5653
2025-06-06 11:30:00,4.5569
2025-06-06 12:00:00,4.5625
2025-06-06 12:30:00,4.5579
2025-06-06 13:00:00,4.5547
2025-06-06 13:30:00,4.5747
2025-06-06 14:00:00,4.5884
2025-06-06 14:30:00,4.6004
2025-06-06 15:00:00,4.6289
2025-06-06 15:30:00,4.6311
2025-06-06 16:00:00,4.6508
2025-06-06 16:30:00,4.6801
2025-06-06 17:00:00,4.6814
2025-06-06 17:30:00,4.7051
2025-06-06 18:00:00,4.6966
2025-06-06 18:30:00,4.7024
2025-06-06 19:00:00,4.7099
2025-06-06 19:30:00,4.7
2025-06-06 20:00:00,4.7073
2025-06-06 20:30:00,4.6729
2025-06-06 21:00:00,4.6656
2025-06-06 21:30:00,4.65
2025-06-06 22:00:00,4.6309
2025-06-06 22:30:00,4.6262
2025-06-06 23:00:00,4.598
2025-06-06 23:30:00,4.5905
2025-06-07 00:00:00,4.5789
2025-06-07 00:30:00,4.5951
2025-06-07 01:00:00,4.5916
2025-06-07 01:30:00,4.6025
2025-06-07 02:00:00,4.6128
2025-06-07 02:30:00,4.6201
2025-06-07 03:00:00,4.6507
2025-06-07 03:30:00,4.6697
2025-06-07 04:00:00,4.699
2025-06-07 04:30:00,4.7088
2025-06-07 05:00:00,4.717
2025-06-07 05:30:00,4.7312
2025-06-07 06:00:00,4.7582
2025-06-07 06:30:00,4.7343
2025-06-07 07:00:00,4.7328
2025-06-07 07:30:00,4.734
2025-06-07 08:00:00,4.7321
2025-06-07 08:30:00,4.7009
2025-06-07 09:00:00,4.6706
2025-06-07 09:30:00,4.6722
2025-06-07 10:00:00,4.6239
2025-06-07 10:30:00,4.6125
2025-06-07 11:00:00,4.5936
2025-06-07 11:30:00,4.5656
2025-06-07 12:00:00,4.5524
2025-06-07 12:30:00,4.5526
2025-06-07 13:00:00,4.5241
2025-06-07 13:30:00,4.5457
2025-06-07 14:00:00,4.5541
2025-06-07 14:30:00,4.5704
2025-06-07 15:00:00,4.5729
2025-06-07 15:30:00,4.6019
2025-06-07 16:00:00,4.6159
2025-06-07 16:30:00,4.6387
2025-06-07 17:00:00,4.659
2025-06-07 17:30:00,4.6895
2025-06-07 18:00:00,4.7042
2025-06-07 18:30:00,4.7204
2025-06-07 19:00:00,4.7015
2025-06-07 19:30:00,4.7109
2025-06-07 20:00:00,4.7181
2025-06-07 20:30:00,4.7167
2025-06-07 21:00:00,4.6848
2025-06-07 21:30:00,4.6574
2025-06-07 22:00:00,4.6477
2025-06-07 22:30:00,4.6316
2025-06-07 23:00:00,4.6185
2025-06-07 23:30:00,4.6055
2025-06-08 00:00:00,4.5868
2025-06-08 00:30:00,4.5742
2025-06-08 01:00:00,4.5852
2025-06-08 01:30:00,4.5684
2025-06-08 02:00:00,4.579
2025-06-08 02:30:00,4.5994
2025-06-08 03:00:00,4.6063
2025-06-08 03:30:00,4.6311
2025-06-08 04:00:00,4.6604
2025-06-08 04:30:00,4.6718
2025-06-08 05:00:00,4.7011
2025-06-08 05:30:00,4.7199
2025-06-08 06:00:00,4.7576
2025-06-08 06:30:00,4.7546
2025-06-08 07:00:00,4.7511
2025-06-08 07:30:00,4.758
2025-06-08 08:00:00,4.7392
2025-06-08 08:30:00,4.734
2025-06-08 09:00:00,4.7007
2025-06-08 09:30:00,4.6936
2025-06-08 10:00:00,4.6608
2025-06-08 10:30:00,4.6228
2025-06-08 11:00:00,4.6077
2025-06-08 11:30:00,4.5859
2025-06-08 12:00:00,4.5571
2025-06-08 12:30:00,4.5397
2025-06-08 13:00:00,4.5123
2025-06-08 13:30:00,4.5263
2025-06-08 14:00:00,4.5003
2025-06-08 14:30:00,4.5236
2025-06-08 15:00:00,4.5544
2025-06-08 15:30:00,4.5492
2025-06-08 16:00:00,4.5674
2025-06-08 16:30:00,4.6003
2025-06-08 17:00:00,4.6368
2025-06-08 17:30:00,4.6579
2025-06-08 18:00:00,4.691
2025-06-08 18:30:00,4.7005
2025-06-08 19:00:00,4.7088
2025-06-08 19:30:00,4.7294
2025-06-08 20:00:00,4.7229
2025-06-08 20:30:00,4.725
2025-06-08 21:00:00,4.7231
2025-06-08 21:30:00,4.6984
2025-06-08 22:00:00,4.6868
2025-06-08 22:30:00,4.6442
2025-06-08 23:00:00,4.6275
2025-06-08 23:30:00,4.6106
2025-06-09 00:00:00,4.5784
2025-06-09 00:30:00,4.584
2025-06-09 01:00:00,4.5692
2025-06-09 01:30:00,4.5609
2025-06-09 02:00:00,4.5595
2025-06-09 02:30:00,4.5643
2025-06-09 03:00:00,4.5675
2025-06-09 03:30:00,4.592
2025-06-09 04:00:00,4.6159
2025-06-09 04:30:00,4.646
2025-06-09 05:00:00,4.6695
2025-06-09 05:30:00,4.6977
2025-06-09 06:00:00,4.7101
2025-06-09 06:30:00,4.7314
2025-06-09 07:00:00,4.7555
2025-06-09 07:30:00,4.7658
2025-06-09 08:00:00,4.7497
2025-06-09 08:30:00,4.7547
2025-06-09 09:00:00,4.7474
2025-06-09 09:30:00,4.7184
2025-06-09 10:00:00,4.6967
2025-06-09 10:30:00,4.6627
2025-06-09 11:00:00,4.6353
2025-06-09 11:30:00,4.6021
2025-06-09 12:00:00,4.5627
2025-06-09 12:30:00,4.5612
2025-06-09 13:00:00,4.5293
2025-06-09 13:30:00,4.5112
2025-06-09 14:00:00,4.5141
2025-06-09 14:30:00,4.5049
2025-06-09 15:00:00,4.5153
2025-06-09 15:30:00,4.5142
2025-06-09 16:00:00,4.5395
2025-06-09 16:30:00,4.5786
2025-06-09 17:00:00,4.6077
2025-06-09 17:30:00,4.6394
2025-06-09 18:00:00,4.6644
2025-06-09 18:30:00,4.6911
2025-06-09 19:00:00,4.6955
2025-06-09 19:30:00,4.703
2025-06-09 20:00:00,4.7084
2025-06-09 20:30:00,4.7276
2025-06-09 21:00:00,4.7244
2025-06-09 21:30:00,4.7249
2025-06-09 22:00:00,4.6976
2025-06-09 22:30:00,4.6897
2025-06-09 23:00:00,4.6421
2025-06-09 23:30:00,4.6432
2025-06-10 00:00:00,4.6037
2025-06-10 00:30:00,4.5943
2025-06-10 01:00:00,4.5706
2025-06-10 01:30:00,4.5456
2025-06-10 02:00:00,4.5492
2025-06-10 02:30:00,4.5404
2025-06-10 03:00:00,4.5554
2025-06-10 03:30:00,4.5693
2025-06-10 04:00:00,4.5843
2025-06-10 04:30:00,4.6052
2025-06-10 05:00:00,4.6301
2025-06-10 05:30:00,4.6609
2025-06-10 06:00:00,4.6697
2025-06-10 06:30:00,4.7203
2025-06-10 07:00:00,4.7357
2025-06-10 07:30:00,4.7509
2025-06-10 08:00:00,4.7546
2025-06-10 08:30:00,4.7626
2025-06-10 09:00:00,4.7547
2025-06-10 09:30:00,4.7544
2025-06-10 10:00:00,4.7141
2025-06-10 10:30:00,4.7074
2025-06-10 11:00:00,4.6634
2025-06-10 11:30:00,4.6402
2025-06-10 12:00:00,4.6027
2025-06-10 12:30:00,4.5674
2025-06-10 13:00:00,4.5291
2025-06-10 13:30:00,4.5316
2025-06-10 14:00:00,4.4922
2025-06-10 14:30:00,4.4968
2025-06-10 15:00:00,4.5055
2025-06-10 15:30:00,4.5156
2025-06-10 16:00:00,4.5171
2025-06-10 16:30:00,4.5243
2025-06-10 17:00:00,4.5585
2025-06-10 17:30:00,4.5891
2025-06-10 18:00:00,4.6111
2025-06-10 18:30:00,4.6563
2025-06-10 19:00:00,4.6757
2025-06-10 19:30:00,4.6965
2025-06-10 20:00:00,4.7134
2025-06-10 20:30:00,4.7109
2025-06-10 21:00:00,4.7218
2025-06-10 21:30:00,4.7146
2025-06-10 22:00:00,4.7253
2025-06-10 22:30:00,4.6971
2025-06-10 23:00:00,4.6815
2025-06-10 23:30:00,4.6557
2025-06-11 00:00:00,4.6301
2025-06-11 00:30:00,4.6152
2025-06-11 01:00:00,4.5837
2025-06-11 01:30:00,4.5618
2025-06-11 02:00:00,4.543
2025-06-11 02:30:00,4.5484
2025-06-11 03:00:00,4.5173
2025-06-11 03:30:00,4.5515
2025-06-11 04:00:00,4.5458
2025-06-11 04:30:00,4.5752
2025-06-11 05:00:00,4.5904
2025-06-11 05:30:00,4.621
2025-06-11 06:00:00,4.6469
2025-06-11 06:30:00,4.6477
2025-06-11 07:00:00,4.6954
2025-06-11 07:30:00,4.718
2025-06-11 08:00:00,4.7341
2025-06-11 08:30:00,4.7368
2025-06-11 09:00:00,4.7631
2025-06-11 09:30:00,4.7425
2025-06-11 10:00:00,4.7434
2025-06-11 10:30:00,4.7302
2025-06-11 11:00:00,4.6901
2025-06-11 11:30:00,4.6668
2025-06-11 12:00:00,4.6467
2025-06-11 12:30:00,4.6031
2025-06-11 13:00:00,4.5705
2025-06-11 13:30:00,4.5306
2025-06-11 14:00:00,4.5324
2025-06-11 14:30:00,4.5059
2025-06-11 15:00:00,4.4833
2025-06-11 15:30:00,4.5023
2025-06-11 16:00:00,4.4936
2025-06-11 16:30:00,4.5123
2025-06-11 17:00:00,4.5235
2025-06-11 17:30:00,4.5606
2025-06-11 18:00:00,4.586
2025-06-11 18:30:00,4.6062
2025-06-11 19:00:00,4.6394
2025-06-11 19:30:00,4.6768
2025-06-11 20:00:00,4.6909
2025-06-11 20:30:00,4.7008
2025-06-11 21:00:00,4.7304
2025-06-11 21:30:00,4.715
2025-06-11 22:00:00,4.7217
2025-06-11 22:30:00,4.6987
2025-06-11 23:00:00,4.6887
2025-06-11 23:30:00,4.6687
2025-06-12 00:00:00,4.655
2025-06-12 00:30:00,4.6327
2025-06-12 01:00:00,4.5947
2025-06-12 01:30:00,4.5817
2025-06-12 02:00:00,4.5524
2025-06-12 02:30:00,4.5461
2025-06-12 03:00:00,4.5215
2025-06-12 03:30:00,4.5308
2025-06-12 04:00:00,4.5282
2025-06-12 04:30:00,4.5449
2025-06-12 05:00:00,4.5782
2025-06-12 05:30:00,4.585
